node_id,ars_id,name,lat,lng,stop_type,in_seoul,toward
123000689,00001,한강버스.잠실선착장,37.518944,127.084778,한강선착장,1,
104000315,00002,한강버스.뚝섬선착장,37.5286945,127.0664722,한강선착장,1,
103000517,00003,한강버스.옥수선착장,37.53875,127.0180556,한강선착장,1,
122000752,00004,한강버스.압구정선착장,37.5268056,127.0163611,한강선착장,1,
118000622,00005,한강버스.여의도선착장,37.529,126.9346389,한강선착장,1,
113000513,00006,한강버스.망원선착장,37.5545,126.8946111,한강선착장,1,
115000952,00007,한강버스.마곡선착장,37.5751389,126.8441111,한강선착장,1,
103000519,00008,한강버스.서울숲선착장,37.5377577,127.0411829,한강선착장,1,
100000001,01001,종로2가사거리,37.5698055,126.9877523,중앙차로,1,을지로입구역.광교
100000002,01002,창경궁.서울대학교병원,37.5794329,126.9965206,중앙차로,1,원남동
100000003,01003,명륜3가.성대입구,37.58258,126.9982508,중앙차로,1,창경궁.서울대학교병원
100000004,01004,종로2가.삼일교,37.5685793,126.9876131,중앙차로,1,명동성당.남대문세무서
100000005,01005,혜화동로터리.여운형활동터,37.586243,127.001744,중앙차로,1,명륜3가.성대입구
101000305,01006,서대문역사거리,37.566137,126.966893,중앙차로,1,충정로역
100000380,01007,서울역사박물관.경희궁앞,37.569135,126.97038,중앙차로,1,광화문역
100000379,01008,서울역사박물관.경희궁앞,37.569512,126.970759,중앙차로,1,서대문역사거리
100000384,01009,광화문역,37.5701417,126.9763534,중앙차로,1,종로1가.종각역
100000385,01010,광화문역,37.5702397,126.9778803,중앙차로,1,서울역사박물관.경희궁앞
100000386,01011,종로1가,37.5701482,126.9810661,중앙차로,1,종로2가
100000387,01012,종로1가,37.570271,126.9816283,중앙차로,1,광화문역
100000388,01013,종로2가,37.5701724,126.9849903,중앙차로,1,종로3가역.탑골공원
100000389,01014,종로2가,37.5702379,126.9865354,중앙차로,1,종로1가.종각역
100000390,01015,종로3가.탑골공원,37.5702089,126.9893256,중앙차로,1,종로4가.종묘
100000391,01016,종로3가.탑골공원,37.5703605,126.9899878,중앙차로,1,종로2가
100000392,01017,종로4가.종묘,37.570507,126.9947219,중앙차로,1,종로5가역.광장시장
100000393,01018,종로4가.종묘,37.570635,126.9953957,중앙차로,1,종로3가역.탑골공원
100000394,01019,종로5가.광장시장,37.570786,126.9990605,중앙차로,1,종로6가.동대문종합시장
100000395,01020,종로5가.광장시장,37.5709302,126.9996038,중앙차로,1,종로4가.종묘
100000396,01021,종로6가.동대문종합시장,37.5710112,127.0044628,중앙차로,1,동대문역.흥인지문
100000397,01022,종로6가.동대문종합시장,37.5711272,127.0057137,중앙차로,1,종로5가역.광장시장
100000398,01023,동대문역.흥인지문,37.5724475,127.0138159,중앙차로,1,동묘앞.서울혜화경찰서
100000365,01037,동대문역.흥인지문,37.5721524,127.0124191,중앙차로,1,종로6가.동대문종합시장
100000366,01041,동묘앞.서울혜화경찰서,37.5738322,127.0186103,중앙차로,1,신설동역
100000367,01044,동묘앞.서울혜화경찰서,37.5742465,127.0195528,중앙차로,1,동대문역.흥인지문
100000006,01101,경기상고,37.5875502,126.9693635,일반차로,1,신교동
100000007,01102,신교동,37.5832955,126.9702627,일반차로,1,통인시장종로구보건소
100000008,01103,경기상고,37.5871908,126.9697701,일반차로,1,자하문터널입구.석파정
100000009,01104,경복고교,37.58516,126.9708802,일반차로,1,신교동
100000010,01105,청운중학교,37.5878106,126.9726741,일반차로,1,경복고교
100000011,01106,자하문고개.윤동주문학관,37.5921866,126.9671262,일반차로,1,청운중학교
100000012,01107,자하문고개.윤동주문학관,37.5923353,126.9671907,일반차로,1,부암동주민센터.무계원
100000013,01108,청운중학교,37.588422,126.9722631,일반차로,1,자하문고개.윤동주문학관
100000014,01109,경복고교,37.5850633,126.9714039,일반차로,1,청운중학교
100000015,01110,통인시장종로구보건소,37.5803257,126.97105,일반차로,1,경복궁역2번출구
100000016,01111,통인시장종로구보건소,37.5805132,126.9713851,일반차로,1,효자동
100000017,01112,효자동,37.583091,126.970621,일반차로,1,경기상고
100000018,01113,사직단.어린이도서관,37.5751355,126.9679907,일반차로,1,이대부고
100000019,01114,경복궁역1번출구,37.5761615,126.9714158,일반차로,1,사직단.사직근린공원
100000020,01115,경복궁역2번출구,37.5770401,126.9721994,일반차로,1,세종문화회관
100000021,01116,경복궁역3번출구,37.5776714,126.9722829,일반차로,1,통인시장종로구보건소
100000022,01117,경복궁,37.5755768,126.9787471,일반차로,1,안국역6번출구.인사동문화의거리
100000023,01118,광화문역2번출구.KT광화문지사,37.5723209,126.9774163,일반차로,1,경복궁역3번출구
100000415,01119,영추문,37.5789304,126.9739818,일반차로,1,청와대
100000025,01120,광화문역6번출구,37.5700448,126.9764072,일반차로,1,시청역8번출구
100000028,01123,서울역사박물관.강북삼성병원,37.570023,126.971248,일반차로,1,서대문역사거리.적십자병원
100000029,01124,새문안교회,37.5703369,126.9728386,일반차로,1,서울역사박물관.강북삼성병원
100000030,01125,광화문역7번출구,37.570365,126.975837,일반차로,1,서대문역사거리.적십자병원
100000031,01126,세종문화회관,37.5736489,126.9769976,일반차로,1,시청앞.덕수궁
100000032,01127,서울경찰청.경복궁역,37.5757447,126.9714843,일반차로,1,경복궁
100000033,01128,사직단,37.5748553,126.968189,일반차로,1,서울경찰청.경복궁역7번출구
100000034,01129,광화문역6번출구.광화문빌딩,37.5695036,126.9768637,일반차로,1,시청앞.덕수궁
100000035,01130,덕성여중고,37.5757694,126.9819722,일반차로,1,서울경찰청.경복궁역1번출구
100000036,01131,안국역.서울공예박물관,37.5760696,126.9839958,일반차로,1,덕성여중고
100000037,01132,국민은행세검정지점,37.604663,126.960888,일반차로,1,세검정초등학교
100000038,01133,세검정초등학교,37.6025023,126.9612198,일반차로,1,상명대입구.석파랑
100000039,01134,세검정.상명대,37.6004771,126.9582921,일반차로,1,홍지문
100000040,01135,상명대입구.석파랑,37.5994134,126.9585702,일반차로,1,하림각
100000041,01136,하림각,37.5981331,126.9617068,일반차로,1,자하문터널입구.석파정
100000042,01137,자하문터널입구.석파정,37.5955935,126.9636435,일반차로,1,경기상고
100000043,01138,부암동주민센터.무계원,37.5927671,126.9642222,일반차로,1,자하문고개.윤동주문학관
100000044,01139,부암동주민센터.무계원,37.5927862,126.9651419,일반차로,1,자하문터널입구.석파정
100000045,01140,자하문터널입구.석파정,37.5955576,126.9639776,일반차로,1,하림각
100000046,01141,하림각,37.5981476,126.9622153,일반차로,1,상명대입구.세검정교회
100000047,01142,상명대입구.세검정교회,37.5996163,126.9592406,일반차로,1,세검정초등학교
100000048,01143,세검정.세검정성당,37.6006471,126.9591558,일반차로,1,세검정초등학교
100000049,01144,세검정초등학교,37.6022681,126.9614329,일반차로,1,화정박물관
100000051,01146,국민은행세검정지점,37.6048462,126.9611927,일반차로,1,구기동
100000053,01148,승가사입구,37.6115844,126.956306,일반차로,1,구기동현대빌라
100000054,01149,구기동현대빌라,37.6100355,126.9564576,일반차로,1,구기동
100000055,01150,구기터널.삼성출판박물관,37.6086099,126.9562103,일반차로,1,구기터널입구
100000056,01151,구기터널.삼성출판박물관,37.6083054,126.9564167,일반차로,1,구기동
100000057,01152,구기동,37.6069644,126.9585298,일반차로,1,국민은행세검정지점
100000058,01153,구기동,37.6070088,126.9591017,일반차로,1,구기터널.삼성출판박물관
100000059,01154,승가사입구,37.61148,126.956482,일반차로,1,이북오도청
100000060,01155,갑을씨티텔앞,37.604371,126.963535,일반차로,1,세검정초등학교
100000061,01156,평창파출소,37.6053224,126.9660433,일반차로,1,갑을씨티텔앞
100000062,01157,평창동주민센터,37.6066074,126.9695663,일반차로,1,평창파출소
100000063,01158,일성아파트,37.6088724,126.9729237,일반차로,1,평창동주민센터
100000064,01159,롯데아파트,37.6103897,126.9763156,일반차로,1,일성아파트
100000065,01160,롯데아파트,37.610248,126.976652,일반차로,1,평창동삼성아파트
100000066,01161,벽산평창힐스아파트,37.60819,126.972797,일반차로,1,롯데아파트
100000067,01162,예능교회,37.606517,126.97,일반차로,1,벽산평창힐스아파트
100000068,01163,서울예술고등학교.평창동주민센터,37.6057788,126.9676276,일반차로,1,예능교회
100000069,01164,화정박물관,37.6045038,126.9648103,일반차로,1,서울예술고등학교.평창동주민센터
100000376,01165,삼성강북병원.경교장,37.5681459,126.9686005,일반차로,1,경찰청
100000072,01167,독립문역.서대문형무소역사관,37.573395,126.959322,일반차로,1,독립문역.한성과학고
100000073,01168,금화초등학교.서울시교육청,37.568059,126.964705,일반차로,1,독립문
100000368,01169,서대문역사거리.적십자병원,37.5671082,126.9675878,일반차로,1,충정로역
100000075,01171,독립문,37.571343,126.9614303,일반차로,1,사직단.사직근린공원
100000076,01172,창덕궁.우리소리박물관,37.5775406,126.9885394,일반차로,1,안국역.서울공예박물관
100000077,01173,서린동.SK서린빌딩,37.5692639,126.9800948,일반차로,1,광화문역2번출구.KT광화문지사
100000078,01174,청계1가.장통교,37.5686844,126.9849267,일반차로,1,청계광장
100000079,01175,청계2가.수표교,37.5684453,126.9908172,일반차로,1,청계2가.삼일교
100000080,01176,청계4가.세운교,37.5689254,126.9965617,일반차로,1,청계3가.관수교
100000081,01177,청계5가.광장시장,37.5694513,126.9997974,일반차로,1,청계4가.세운교
100000102,01198,원남동,37.5745325,126.9973383,가로변시간,1,종로4가.종묘
100000103,01199,창덕궁.우리소리박물관,37.5772727,126.9889539,일반차로,1,창경궁.서울대학교병원
100000104,01200,안국역6번출구.인사동문화의거리,37.575799,126.9841344,일반차로,1,창덕궁.우리소리박물관
100000105,01201,조계사.종로경찰서,37.5725223,126.9831556,일반차로,1,덕성여중고
100000106,01202,조계사.종로경찰서,37.5724858,126.9828259,일반차로,1,종로1가
100000107,01203,안국동사거리,37.5746106,126.9827201,일반차로,1,조계사.종로경찰서
100000108,01204,효제동.김상옥의거터,37.5745,127.00223,가로변시간,1,방송통신대.이화장
100000109,01205,종로5가.효제초등학교,37.572879,127.0021442,가로변시간,1,효제동.김상옥의거터
100000414,01209,창덕궁.돈화문국악당,37.5774328,126.991235,일반차로,1,원남동사거리
100000116,01212,종로5가역6번출구,37.5705596,127.0021827,일반차로,1,종로5가.효제초등학교
100000117,01213,청계5가.마전교,37.5698351,127.0028494,일반차로,1,청계5가.광장시장
100000118,01214,동대문,37.5717262,127.0084126,일반차로,1,종로5가.효제초등학교
100000119,01215,충신동,37.5740224,127.0062788,일반차로,1,동대문
100000121,01217,충신동,37.5744603,127.0063434,일반차로,1,이화동(이화장)
100000122,01218,연지공원앞.현대그룹빌딩,37.5759104,127.0008066,일반차로,1,이화동(이화장)
100000123,01219,방송통신대.이화장,37.578043,127.002437,가로변전일,1,혜화역2번출구.마로니에공원
100000124,01220,혜화역2번출구.마로니에공원,37.5811195,127.0022769,가로변전일,1,혜화역.동성중고(장면총리가옥)
100000125,01221,혜화역3번출구.서울대병원입구,37.580956,127.0018482,가로변전일,1,방송통신대.이화장
100000126,01222,방송통신대.이화장,37.577789,127.0019783,일반차로,1,연지공원앞.현대그룹빌딩
100000127,01223,연지공원앞.현대그룹빌딩,37.5761194,127.0006951,일반차로,1,창덕궁.우리소리박물관
100000128,01224,창경궁.서울대학교병원,37.578828,126.9968717,일반차로,1,명륜동2가.성균관대입구
100000129,01225,이화동(이화장),37.5759373,127.0032708,일반차로,1,충신동
100000130,01226,혜화동로터리,37.5855803,127.0006878,일반차로,1,명륜3가.성대입구
100000131,01227,명륜동2가.성균관대입구,37.5834171,126.9993413,일반차로,1,삼선교.한성대학교.조소앙활동터
100000132,01228,혜화역.서울연극센터(장면총리가옥),37.5840307,127.0014609,일반차로,1,혜화역3번출구.서울대병원입구
100000133,01229,혜화역.동성중고(장면총리가옥),37.5845329,127.0015562,가로변시간,1,삼선교.한성대학교.조소앙활동터
100000135,01231,종로구민회관.창신동두산아파트,37.5740927,127.0155555,일반차로,1,동묘앞역6번출구
100000139,01235,동묘앞역6번출구,37.571685,127.0156014,일반차로,1,성동공업고등학교(무궁화회관)
100000140,01236,동묘앞역5번출구,37.5719221,127.015945,일반차로,1,동묘앞역.롯데캐슬천지인
101000307,01237,청계2가교차로,37.5684809,126.9878779,일반차로,1,조계사
100000142,01238,창신3동주민센터,37.578413,127.015178,일반차로,1,종로구민회관.창신동두산아파트
100000143,01239,숭인1동주민센터.창신역4번출구,37.5786282,127.0154558,일반차로,1,보문역3번출구
100000144,01240,동묘앞역.롯데캐슬천지인,37.5741801,127.0158024,일반차로,1,숭인1동주민센터.창신역4번출구
100000147,01243,신설동역오거리,37.5756947,127.0228414,일반차로,1,동묘앞.서울혜화경찰서
100000364,01245,동묘앞역2번출구,37.5736431,127.0175235,일반차로,1,동묘앞역.롯데캐슬천지인
100000150,01246,구기동현대빌라,37.609682,126.956622,일반차로,1,승가사입구
100000151,01247,광장시장,37.5694963,126.9977438,일반차로,1,중구청앞.덕수중학교
100000153,01249,서울특별시재향군인회관,37.5725807,126.9974788,가로변시간,1,종로3가역.탑골공원
100000154,01250,서울역사박물관,37.5699003,126.9721318,일반차로,1,광화문역6번출구
100000155,01251,청계3가.관수교,37.5686888,126.9937794,일반차로,1,청계2가.수표교
100000156,01252,청계6가.버들다리,37.5699304,127.0080377,일반차로,1,청계5가.마전교
100000157,01253,청계7가.맑은내다리,37.570042,127.0130967,일반차로,1,청계6가.버들다리
100000158,01254,청계8가.영도교,37.570895,127.0181256,일반차로,1,청계7가.맑은내다리
100000159,01256,원남동사거리,37.5757617,126.9981123,일반차로,1,연지공원앞.현대그룹빌딩
100000165,01262,숭인2동주민센터,37.5742722,127.0204373,일반차로,1,동대문우체국.서울풍물시장
100000169,01267,조계사,37.5728003,126.9831609,일반차로,1,세종문화회관
100000174,01272,세종문화회관,37.5733656,126.9770167,일반차로,1,광화문역7번출구
100000179,01277,이화동(이화장),37.576257,127.002955,일반차로,1,방송통신대.이화장
100000180,01278,상명대정문,37.601417,126.955143,일반차로,1,홍지파크
100000181,01279,이북오도청,37.6127235,126.955973,일반차로,1,승가사입구
100000419,01280,경복궁역(효자로입구),37.5767095,126.9743023,일반차로,1,
100000188,01286,상명대입구.세검정교회,37.5994435,126.9597922,일반차로,1,홍지문
100000189,01287,상명대입구.석파랑,37.5995718,126.9581941,일반차로,1,하림각
100000190,01288,종로중부새마을금고,37.5724175,127.0065911,일반차로,1,동대문역사문화공원
100000191,01289,신설동역오거리.서울풍물시장,37.5742548,127.0231951,일반차로,1,황학동롯데캐슬
100000192,01291,청계2가.삼일교,37.5683454,126.9869891,일반차로,1,청계1가.장통교
100000193,01292,청계8가.황학교,37.5721307,127.022787,일반차로,1,청계8가.영도교
100000355,01293,평창동삼성아파트,37.6111801,126.9787981,일반차로,1,국민대앞
100000370,01294,안국역5번출구,37.5763329,126.9855365,일반차로,1,창덕궁.우리소리박물관
100000369,01295,안국역.서울공예박물관,37.576414,126.9848871,일반차로,1,조계사.종로경찰서
100000371,01296,창덕궁,37.5772281,126.9890031,일반차로,1,창경궁.고궁호텔.메이플레이스호텔
100000413,01297,남인사마당,37.5713192,126.9874286,일반차로,1,종로2가.삼일교
100900047,01500,평창파출소,37.6056812,126.9668167,마을버스,1,화정박물관
100900178,01501,삼청공원,37.5882277,126.9816469,마을버스,1,금융연수원
100900041,01502,수성동계곡,37.5820814,126.9644679,마을버스,1,박노수미술관
100900040,01503,명륜3가종점,37.5909484,126.9928637,마을버스,1,샘미용실.종로구청소년상담복지센터
100900197,01504,명륜새마을금고,37.5877855,126.9967901,마을버스,1,서울국제고등학교
100900044,01505,서대문역3번출구,37.5663371,126.9663939,마을버스,1,적십자병원후문앞
100900039,01506,낙산공원,37.5804037,127.0087216,마을버스,1,낙산삼거리
100900037,01507,인사미술공간.세탁소,37.581411,126.9893671,마을버스,1,빨래터.고희동미술관
100900036,01508,화정박물관,37.6048012,126.9648837,마을버스,1,세검초등학교
100900035,01509,금융연수원,37.5866398,126.9816583,마을버스,1,삼청동주민센터
100900034,01510,박노수미술관,37.5809967,126.9666035,마을버스,1,통인시장
100900032,01511,샘미용실.종로구청소년상담복지센터,37.5903095,126.9932227,마을버스,1,양현관
100900031,01512,서울국제고등학교,37.5890716,126.9972903,마을버스,1,국민생활관
100900029,01513,화정박물관,37.6049806,126.9652008,마을버스,1,오거리
100900188,01514,적십자병원후문앞,37.5673467,126.9654449,마을버스,1,경희궁자이2.3단지
100900202,01515,서울성곽.성대후문,37.5893664,126.9895694,마을버스,1,통일부
100900026,01516,빨래터.고희동미술관,37.5829872,126.9890634,마을버스,1,원서고개
100900025,01517,세검초등학교,37.6042523,126.9614908,마을버스,1,구기동
100900024,01518,삼청동주민센터,37.5842638,126.9819072,마을버스,1,삼청파출소
100900020,01519,통인시장,37.5804417,126.9684957,마을버스,1,오거리.한옥마을입구
100900021,01520,양현관,37.5897914,126.9936044,마을버스,1,명륜시장.성대후문
100900017,01521,국민생활관,37.5897456,126.998862,마을버스,1,혜화초등학교
100900016,01522,오거리,37.6070621,126.9622629,마을버스,1,청련사입구
100900015,01523,경희궁자이2.3단지,37.5687871,126.9640686,마을버스,1,영천시장
100900013,01524,창신쌍용2단지.한성대후문,37.5812648,127.0127581,마을버스,1,명신초.삼선푸르지오.힐스테이트
100900045,01525,통일부,37.5875948,126.9859477,마을버스,1,감사원
100900011,01526,원서고개,37.5830806,126.9878088,마을버스,1,중앙중고
100900009,01528,종로5가입구,37.5717928,126.9976709,마을버스,1,종로4가.종묘공원
100900007,01529,삼청파출소,37.5818137,126.981251,마을버스,1,국립민속박물관
100900005,01530,오거리.한옥마을입구,37.5794046,126.9696089,마을버스,1,광화문새마을금고
100900046,01531,명륜시장.성대후문,37.5885111,126.9952543,마을버스,1,새마을금고
100900003,01532,혜화초등학교,37.5872532,126.9998517,마을버스,1,혜화우체국
100900072,01533,청련사입구,37.6079804,126.9624312,마을버스,1,언덕앞
100900071,01534,영천시장,37.5700819,126.9627389,마을버스,1,경희궁자이4단지
100900070,01535,명신초.삼선푸르지오.힐스테이트,37.5821062,127.0145563,마을버스,1,종로센트레빌후문.e편한세상보문아파트
100900069,01536,감사원,37.5862107,126.9852901,마을버스,1,사우디대사관앞.북촌힐스
100900068,01537,중앙중고,37.5830922,126.9869653,마을버스,1,안국선원.삼거리
100900067,01538,인왕빌딩,37.6079283,126.9577443,마을버스,1,구기터널입구
100900066,01539,종로4가.종묘공원,37.570689,126.9946203,마을버스,1,종로3가역9번출구
100900174,01540,국립민속박물관,37.5792552,126.9795534,마을버스,1,경복궁
100900065,01541,광화문새마을금고,37.5793688,126.9711466,마을버스,1,경복궁역2번출구
100900064,01542,새마을금고,37.5877371,126.9965181,마을버스,1,서울국제고등학교
100900063,01543,혜화우체국,37.5860377,127.0006137,마을버스,1,혜화역4번출구
100900062,01544,언덕앞,37.608954,126.9637922,마을버스,1,소나무집
100900061,01545,경희궁자이4단지,37.5707022,126.9621148,마을버스,1,독립문역3번출구
100900060,01546,종로센트레빌후문.e편한세상보문아파트,37.5817744,127.0161855,마을버스,1,청룡사.보문파크뷰자이아파트
100900059,01547,사우디대사관앞.북촌힐스,37.5841057,126.9850312,마을버스,1,안국선원.삼거리
100900058,01548,안국선원.삼거리,37.582791,126.9849941,마을버스,1,북촌한옥마을입구.정세권활동터
100900182,01549,구기터널입구,37.6082046,126.9567769,마을버스,1,구기동
100900057,01550,종로3가역9번출구,37.5710876,126.9920932,마을버스,1,종로1.2.3.4가동주민센터
100900056,01551,경복궁,37.5769502,126.9793378,마을버스,1,세종문화회관
100900054,01553,소나무집,37.6112771,126.9641105,마을버스,1,아름다운실버
100900186,01554,독립문역3번출구,37.5728785,126.9597453,마을버스,1,독립문초등학교
100900053,01555,청룡사.보문파크뷰자이아파트,37.580019,127.0170071,마을버스,1,종로센트레빌아파트
100900052,01556,북촌한옥마을입구.정세권활동터,37.5815997,126.9849422,마을버스,1,가회동주민센터
100900217,01557,종로1.2.3.4가동주민센터,37.5743837,126.9911314,마을버스,1,창덕궁
100900051,01558,창덕궁,37.5760892,126.99062,마을버스,1,원남로터리
100900050,01561,아름다운실버,37.6120101,126.9654637,마을버스,1,보현산신각
100900049,01562,독립문초등학교,37.57387,126.9606775,마을버스,1,린덴바움숲유치원
100900206,01563,종로센트레빌아파트,37.5803534,127.0156927,마을버스,1,쌍용아파트입구.창신역
100900048,01564,가회동주민센터,37.5799729,126.9849543,마을버스,1,아름다운가게.정독도서관
100900097,01565,구기빌라,37.6062686,126.9579797,마을버스,1,산정빌라
100900096,01566,원남로터리,37.5762374,126.9975115,마을버스,1,서울대치과대학
100900095,01567,보현산신각,37.6134825,126.9657791,마을버스,1,박종화고택입구
100900094,01568,린덴바움숲유치원,37.5746693,126.961804,마을버스,1,무악현대아파트후문
100900093,01569,쌍용아파트입구.창신역,37.5798735,127.0149448,마을버스,1,창신3동주민센터
100900092,01570,아름다운가게.정독도서관,37.5789481,126.9851272,마을버스,1,헌법재판소.안국역
100900091,01571,산정빌라,37.605152,126.9574922,마을버스,1,청구빌라
100900090,01572,이화사거리,37.5765096,127.0020915,마을버스,1,연지공원앞.현대그룹빌딩
100900089,01573,박종화고택입구,37.6143103,126.9676873,마을버스,1,화인빌라
100900088,01574,무악현대아파트후문,37.5763372,126.9619412,마을버스,1,행촌주차장
100900086,01576,헌법재판소.안국역,37.5773872,126.9858152,마을버스,1,수운회관
100900184,01577,청구빌라,37.6046103,126.956984,마을버스,1,상명대후문
100900085,01578,서울대어린이병원응급실.갑상선센터,37.5781189,126.999503,마을버스,1,서울대학교병원현관.암병원현관
100900083,01580,화인빌라,37.6129345,126.9685386,마을버스,1,힐탑
100900082,01581,행촌주차장,37.5752728,126.962888,마을버스,1,성결교신대원총회본부
100900207,01582,창신초등학교,37.5769032,127.0153886,마을버스,1,종로구민회관.창신동두산아파트
100900081,01583,수운회관,37.5752189,126.9866693,마을버스,1,낙원상가
100900080,01584,상명대후문,37.6040256,126.9573354,마을버스,1,완성빌라
100900079,01586,힐탑,37.6116056,126.9690206,마을버스,1,감나무골공원
100900187,01587,성결교신대원총회본부,37.5739763,126.9634446,마을버스,1,한국사회과학도서관.이회영기념관
100900078,01589,낙원상가,37.5737564,126.9874149,마을버스,1,종로2가.탑골공원
100900077,01590,완성빌라,37.6034021,126.9575011,마을버스,1,경진빌라
100900076,01591,서울대병원장례식장,37.5805554,126.997431,마을버스,1,성대입구
100900075,01592,혜화역1번출구,37.583473,127.0017633,마을버스,1,혜화동로터리
100900074,01593,감나무골공원,37.612406,126.9699479,마을버스,1,EN갤러리
100900073,01594,한국사회과학도서관.이회영기념관,37.573667,126.9641239,마을버스,1,종로문화체육센터
100900205,01595,동묘앞역8번출구,37.5726944,127.0142454,마을버스,1,동대문역2번출구
100900121,01596,종로2가.탑골공원,37.570697,126.98746,마을버스,1,종각역.YMCA
100900120,01597,경진빌라,37.6020037,126.9578304,마을버스,1,서교빌라
100900198,01598,성대입구,37.5833533,126.9992849,마을버스,1,혜화역4번출구
100000416,01601,청와대,37.5829713,126.9737681,일반차로,1,춘추문
100000417,01602,춘추문,37.5831276,126.9796554,일반차로,1,경복궁.국립민속박물관
100000418,01603,경복궁.국립민속박물관,37.5794135,126.9795911,일반차로,1,안국역6번출구.인사동문화의거리
100900119,01607,EN갤러리,37.6134218,126.9706087,마을버스,1,무애사
100000421,01612,유림회관앞,37.5858956,126.9969805,마을버스,1,명륜새마을금고
100900218,01615,성균관대정문,37.5849563,126.9966204,마을버스,1,비천당
100900219,01616,600주년기념관,37.5873281,126.9939426,마을버스,1,
100900220,01617,성균관대운동장,37.587863,126.99237,마을버스,1,학생회관
100900221,01618,학생회관,37.5874204,126.9936746,마을버스,1,비천당
100900118,01667,종로문화체육센터,37.5746936,126.9645321,마을버스,1,단군성전앞
100900117,01682,동대문역2번출구,37.5720494,127.0117218,마을버스,1,동대문종합시장
100900116,01683,종각역.YMCA,37.5703976,126.9850893,마을버스,1,종각.공평유적전시관
100900115,01684,서교빌라,37.6019891,126.9571554,마을버스,1,상명초등학교
100900177,01685,경복궁역,37.5770722,126.9724733,마을버스,1,광화문새마을금고
100900199,01697,성대입구,37.5832668,126.998853,마을버스,1,성균관대정문
100900114,01698,무애사,37.6139004,126.9718458,마을버스,1,참샘골공원
100900113,01699,단군성전앞,37.5755601,126.9653175,마을버스,1,황학정앞
100900192,01702,동대문종합시장,37.5712161,127.004958,마을버스,1,종로3가역11번출구
100900112,01714,상명초등학교,37.6009238,126.9567154,마을버스,1,상명대정문
100900179,01720,법련사,37.576588,126.9796651,마을버스,1,정독도서관
100900111,01721,광화문새마을금고,37.5794931,126.9710277,마을버스,1,오거리.한옥마을입구
100900110,01722,성균관대학교,37.584886,126.996646,마을버스,1,유림회관앞
100900109,01723,참샘골공원,37.6146097,126.9742525,마을버스,1,평창공원지킴터입구
100900108,01724,황학정앞,37.5768126,126.9653294,마을버스,1,종로도서관
100900107,01725,종로5가역.중부교육지원청,37.5714192,127.0020898,마을버스,1,효제초교.연동교회.김마리아활동터
100900106,01727,인사동들머리.3.1독립선언터,37.571947,126.983297,마을버스,1,종로사우나
100900105,01728,정독도서관,37.5802605,126.9800805,마을버스,1,삼청파출소
100900104,01729,오거리.한옥마을입구,37.5794684,126.9697393,마을버스,1,통인시장.종로구보건소
100900103,01732,평창공원지킴터입구,37.6163964,126.9757439,마을버스,1,평창동산림제3초소
100000360,01733,창경궁.고궁호텔.메이플레이스호텔,37.5765582,126.9974492,일반차로,1,성대입구
100000329,01762,광화문,37.5703375,126.9755695,일반차로,1,서울역사박물관.경희궁앞
100000330,01763,종로1가,37.57037,126.980129,일반차로,1,광화문역2번출구.KT광화문지사
100000333,01766,종로2가,37.5700825,126.9864618,일반차로,1,종로3가
100000334,01767,종로3가역11번출구,37.5706349,126.9932082,일반차로,1,종각역.YMCA
100000335,01768,종로3가,37.5701024,126.9909932,일반차로,1,종로4가
100000336,01769,종로4가,37.5704693,126.9962507,일반차로,1,동대문종합시장.종로6가
100000338,01771,동대문종합시장.종로6가,37.5708648,127.0032912,일반차로,1,동대문역.흥인지문
100900102,01776,종로도서관,37.5764842,126.9671252,마을버스,1,배화여중고
100000343,01777,경복궁역,37.5761781,126.9715056,일반차로,1,이대후문
100000344,01778,경복궁역7번출구,37.5758192,126.971682,일반차로,1,안국역
100000345,01779,안국역,37.5766138,126.9852296,일반차로,1,경복궁역
100000346,01780,안국역,37.5763185,126.985506,일반차로,1,창덕궁
100000347,01781,창덕궁,37.5775204,126.9889001,일반차로,1,안국역
100000348,01782,성대입구,37.5832828,126.9992358,일반차로,1,삼선교.한성대학교.조소앙활동터
100900101,01790,종로사우나,37.5738011,126.9877504,마을버스,1,운현궁
100900180,01791,홍지파크,37.6012424,126.9557163,마을버스,1,상명대입구
100900100,01792,삼청파출소,37.5816452,126.9813258,마을버스,1,삼청동주민센터
100900099,01793,통인시장.종로구보건소,37.580335,126.9687505,마을버스,1,박노수미술관
100900191,01794,종로5가역.광장시장,37.5707725,127.000039,마을버스,1,종로5가역.중부교육지원청
100900098,01795,평창동산림제3초소,37.617356,126.9771031,마을버스,1,김창열.윤명로화실
100900145,01796,배화여중고,37.5767788,126.9676986,마을버스,1,사직공원.경복궁역입구
100900143,01797,대학로입구.이화사거리,37.5759842,127.0025802,마을버스,1,충신시장
100900144,01798,운현궁,37.5752716,126.9869814,마을버스,1,안국역2번출구앞
100900142,01799,상명대입구,37.600021,126.9569583,마을버스,1,상명대입구.석파랑
100900141,01800,삼청동주민센터,37.5846847,126.9822105,마을버스,1,금융연수원
100900140,01801,박노수미술관,37.5810266,126.9668945,마을버스,1,수성동계곡
100900139,01802,김창열.윤명로화실,37.616305,126.9783685,마을버스,1,감람산기도원
100900138,01803,사직공원.경복궁역입구,37.5762207,126.9689039,마을버스,1,사직단.사직근린공원
